23976.05	124449.0317	592737.5276	2591458.132	1.01E+07
18910.9	118247.1746	600528.9497	2489428.58	1.03E+07
15950.1	140067.5873	602484.0804	2617656.671	1.03E+07
21092	141780.0952	636000.2563	2468873.42	1.01E+07
23637.55	128051.1587	633547.8442	2636841.836	1.01E+07
12524.3	141388.4603	659256.3769	2816016.781	1.00E+07
29033.2	108274.2222	599414.8442	2581238.321	1.05E+07
15497.55	131404.6984	594876.0503	2505361.994	1.03E+07
22533.1	143488.0635	581297.8543	2356791.143	9993465.956
16906.9	143552.0317	604044.3719	2726699.986	1.03E+07
19768.5	121053.1111	600215.8894	2677577.296	9994400.895
18141.9	118310.5079	596940.191	2781840.037	1.04E+07
17651.2	138815.8571	616887.2714	2505439.242	1.02E+07
21280.85	126251.9365	666204.0402	2446755.779	1.03E+07
31656.95	165736.3333	584061.5176	2452645.541	1.04E+07
21632.35	128124.8413	540610.8141	2764060.72	1.00E+07
27978.55	136408.9683	539114.1407	2627977.245	9553046.428
21273.65	143055.9683	578551.196	2585720.3	9852649.468
12827.2	133277.9048	645423.0151	2487307.479	1.01E+07
14410.6	107717.6349	544696.191	2726699.986	1.02E+07
26210.15	124074.7619	589575.8945	2709069.876	1.02E+07
20907.9	111843.0317	625649.7739	2483898.413	9952259.995
11934.9	122736.6032	588797.3116	2440269.674	1.05E+07
20899.8	130208.0952	586764.0101	2532307.634	1.01E+07
18043.4	138076.3968	667130.5176	2675695.377	1.03E+07
16250.35	105421.5238	571327.6683	2556186.782	1.00E+07
25340.25	112252.2857	563295.3467	2545530.49	1.02E+07
12698.75	127992.3968	622503.1055	2550914.059	1.01E+07
22510.3	151789.6984	595006.4472	2519559.843	1.01E+07
16332.2	112070.4921	561443.7437	2566419.207	1.03E+07
24450.45	150406.6349	603267.3568	2676065.517	9910244.255
21406.65	148617.6984	592010.0503	2383727.332	1.02E+07
20961.4	137679.3333	638290.6181	2526420.51	9904579.459
27776.5	120793.0952	604986.1809	2527087.814	9891795.437
16213.7	151954.9048	599940.2111	2627645.816	1.02E+07
20663.5	120119.4127	643039.8593	2700844.332	1.04E+07
22245.8	115057.4444	648717.4573	2799846.639	1.00E+07
24445.7	105897.1905	590430.6332	2705723.407	1.02E+07
23168.05	141884.7143	604708.6281	2625530.259	1.03E+07
20403.2	153784.7619	604428.402	2574184.083	1.02E+07
21813.45	113202.6667	609972.9045	2647227.138	1.01E+07
16217.65	147485.6508	629068.7085	2570648.803	1.04E+07
16685.4	116142.5079	647565.6482	2603906.628	1.01E+07
20750.25	125497.2063	666231.804	2525431.515	1.02E+07
16814.05	115143.1429	612273.4322	2493129.69	9989558.287
27505.05	123790.9048	650368.3266	2467138.572	9652548.368
24954.45	127324.2857	562118.5678	2573617.706	9959495.375
21812.55	143480.9683	592668.7538	2525014.747	1.01E+07
17444.05	147691.7619	583199.3819	2547982.452	1.02E+07
33522.25	116351.0159	589918.3467	2448622.355	1.03E+07
29163.85	106039.127	631043.5377	2468675.577	1.04E+07
21472.45	114183.2698	645966.7186	2549354.172	1.03E+07
19828.55	124101.7937	609264.7789	2611736.704	9901499.249
20330.75	127731.6825	665347.7487	2585237.165	9924023.756
21856.25	130406.127	602872.794	2523182.013	1.01E+07
14499.7	128192.7937	614032.2864	2515007.149	1.03E+07
16258.6	128304.8254	603695.8291	2528999.96	1.03E+07
13621.15	108675.7778	622636	2725614.951	1.03E+07
22349.9	141264.254	603654.8442	2630776.607	1.02E+07
19621.65	126192.4286	594931.7789	2520493.8	9730699.808
33217.8	166180.1111	657768.2864	2612633.701	1.01E+07
24347.05	122450.5556	616671.9698	2605551.882	1.01E+07
22877.55	150014.3968	635575.5528	2557288.625	9791941.418
21357.15	131355.2381	688848.2513	2543476.655	1.05E+07
16661.4	144837.3333	577255.995	2592121.585	1.02E+07
31985.25	123134.7619	676358.8141	2655931.914	9756639.87
18021.7	163322.1905	598227.5779	2354591.803	9974748.497
17060.8	115354.6825	523398.8291	2530810.132	9971513.971
28836.95	145243.1429	599931.8291	2625484.019	9921783.201
21979	129503.9206	681680.7286	2493678.96	1.06E+07
17529	102541.0159	653445.402	2650455.666	9861353.081
21452.35	182109.4921	632628.3166	2649474.181	9854832.407
17630.6	145434.127	557930.4975	2466184.242	1.06E+07
23593	143573.3333	555150.0603	2654906.932	1.01E+07
16829.8	141465.9048	583823.4271	2557810.809	9911364.614
14048.45	131535.6508	649285.9749	2464615.065	1.03E+07
18138.4	108267.6825	631561.9095	2570353.849	9944787.265
17571.8	116676.1111	607929.196	2604341.96	9864665.09
22962.3	128459.0952	656427.6382	2575482.86	1.01E+07
14668.75	100530.9048	653820.5276	2429161.032	1.00E+07
18051	138967.7619	626589.9095	2626441.076	9843097.969
19776.05	135086.0476	634179.5528	2541156.541	9697646.717
19558.25	155983.1746	655135.0503	2414085.835	1.03E+07
16184.8	120202.7778	589713.5779	2605221.801	1.03E+07
12441.35	133437.6349	542746.4774	2731473.011	1.01E+07
18068.85	115054.4286	576443.0402	2740583.253	1.05E+07
19134.75	137322.0159	591963.3467	2525323.256	1.00E+07
11404.15	123893.6984	605147.7487	2530310.2	1.01E+07
22842.5	113230	580718.0905	2558236.641	1.00E+07
18978.8	141567.381	577128.8141	2631963.386	1.01E+07
24226.8	143881.0635	620021.1256	2643797.517	1.01E+07
18043.6	126882.2381	605214.1156	2596549.181	1.02E+07
16969.6	105302.5238	602385.4925	2621904.164	1.03E+07
15403.55	147923.6825	642715.5578	2566161.928	9970236.53
23005.5	131539.1746	569993.8442	2588293.242	1.03E+07
15742.95	132143.4921	590418.1156	2777597.86	1.02E+07
13004.5	128215.9206	577455.1206	2625182.789	9519230.092
15613.8	103897.3175	512768.9598	2669456.466	1.03E+07
22006.8	106392.4762	606593.1055	2654128.288	1.04E+07
23728	114916.3492	599872.9799	2481313.623	1.06E+07
