83041.55	113035.0317	191677.9497	257608.035	314938.4339
87701	138840.8095	207488.7538	254617.1479	315009.732
54761.45	139056.8095	202763.6935	256683.337	326660.0337
70118.1	142858.9048	176093.9749	244466.8919	326669.5978
65825.2	153690.2857	183274.6834	256193.6264	330499.7637
60120.7	107774.6508	185161.0452	259570.3275	336265.0623
70016.2	148857.4603	216125.5427	247509.9173	325402.7169
58601.9	109037.9048	176703.6231	235502.7059	318045.8612
88095.45	89847.80952	212517.1709	268328.2576	325378.8477
87711.7	130659.8254	207627.1206	261236.4308	320604.4429
64530.75	118594.1111	219089.0402	264820.8172	319792.3997
49340.45	125388.1746	189613.3015	252126.1224	317667.5953
74232.4	127216.6032	194432.7186	262781.9618	323453.7391
79918.95	116196.5873	207605.9296	249384.7504	318833.0669
83777	134613.0952	188327.1759	281501.7917	344218.8602
47991.35	142551.5397	187539.7387	248387.7154	312230.2916
91004.75	105753.4921	188938.7487	251632.6916	323382.179
70206.6	125684.9841	186169.799	231959.6375	325051.5329
42246.25	132666.4127	187798.9146	262023.3434	322759.7381
34600.5	120217.7778	187453.7487	254441.4261	331998.5354
58951.7	114233.4127	200438.5226	250982.9905	328260.4495
70737.25	131171.619	187726.9146	265673.8983	328113.9935
83761.85	122248.7302	176695.5427	266167.4547	315516.0528
52972.2	100073.1429	222243.0955	262665.8219	341428.1966
95551	160657.0794	192733.0151	271479.9428	330367.2348
61901.5	122761.6667	176163.5327	256298.9221	321095.2443
51154.8	135710.8571	213929.2412	268751.9237	320112.3283
62123.7	146164.0159	178008.7588	273999.4944	316539.0382
64067.6	160233.7778	197262.0101	258335.1224	331898.7667
32987.45	124867.8571	211548.8241	247438.3768	329854.6119
77981.6	152837.9365	170514.7186	263298.903	336595.6139
96541.5	165811.3492	215579.6834	261759.4499	323438.177
68300	134981.1905	183114.2764	269863.5437	319452.8894
85494.15	111843.3333	162609.5025	253378.3927	330511.6003
47408.35	116591.5714	198679.2814	258259.7536	322464.5254
71608.95	141794.5079	203063.6683	259778.3577	323619.1624
70051.25	153520.0159	210022.8945	256979.4706	310534.7597
55206.7	175859.3651	195497.9196	266357.7758	318704.0251
95487.15	121531.8254	210844.3367	248793.1113	322227.3203
85731.4	121711.2381	166244.3116	260659.2957	317566.3856
54888	113735.3492	182973.2261	264964.8267	323630.7763
74810.1	131645.2857	218965.3166	256456.504	332204.7516
69583.8	130638.7302	204804.6533	249182.6153	319801.0734
50254.55	125367.1111	167642.603	271592.8013	331076.7893
66951.65	105426.9048	188933.206	273410.8776	322595.8421
46552.3	142223.6032	191621.8693	270901.2401	320913.2614
57036.9	136452.619	205824.392	264910.4626	327840.5716
76552.1	123814.6667	210252.6131	255207.8728	329114.4072
104415.4	164470.7619	199709.206	272781.8983	330039.9754
65172.6	135042.3492	187917.3065	258457.9777	312944.094
39193.2	105547.5238	178651.1156	267053.9809	321947.7144
63886.4	137430.5556	213327.4221	264693.3959	314875.8783
64113.55	146026.3333	202652.5628	257004.6693	327899.9718
73807.2	142012.5238	187351.196	269214.2591	319683.3625
48067.25	152136.254	198223.7638	269294.2019	328342.1121
55712.65	116599.0635	188493.5377	280866.4992	324704.6043
54034.75	123717.3175	204392.5678	281043.9523	324102.6838
59263.45	133354.5238	195140.1709	278641.0413	326547.7411
56985.5	130991.8889	201390.9497	263583.5596	328775.9955
63557.95	148973.5714	201003.4623	275098.7997	319550.4696
55697.5	140758.0317	190768.0151	267277.3068	336075.0608
63510.15	136326.9048	202008.6884	257280.9952	315251.5706
61994.4	149775.7302	194467.5678	253455.6789	324067.1166
98806.7	109477.3016	196526.5025	280495.4404	320364.7612
53465.05	113137.254	190585.0251	259741.6296	338990.8351
61669.95	165615.5873	194542.1759	259650.8045	325943.8095
41963.95	115948.8413	204375.804	255010.8521	317667.0412
68946.4	139673.3492	183212.8744	269669.4054	332856.7642
58887.35	148704.3492	193385.1055	259268.0143	334391.6164
48409.2	128751.5397	200008.4322	280440.7711	322079.7687
39924.95	146196.8254	198625.0653	261485.4913	320243.096
79612.55	119926.381	190430.2563	284836.0397	324690.0121
53244.65	110417.381	192064.4171	257239.6439	327637.6536
63180.9	139988.5714	200325.1809	251489.1717	316939.4268
73521.95	123957.4603	199747.4271	274577.4006	325458.0543
67690.45	167476.7778	200481.3668	263027.7234	323523.9527
80009.6	125753.3492	200124.4372	262101.849	306661.4917
50361.25	126354.5397	198416.9749	262686.5358	326889.0633
56843.15	146494.6349	172250.2764	252115.9364	340056.5354
43425.85	143129.5079	208495.6432	253655.0302	322264.3172
61805.6	125016.4762	193324.2111	250486.1924	327920.3544
75182.75	146981.3651	188475.3015	260809.0541	335944.3002
57167.95	113753.7302	201592.1307	251392.4579	327012.9537
88069	132840.1111	192797.6583	247418.3561	319696.9457
86459.65	149897.746	205617.5226	268541.6248	323473.9683
59435.05	158205.7302	188836.9849	250401.9936	318037.0754
55279.1	131013.0159	177614.3216	253714.3879	326618.1086
114789.7	160491.9524	207847.3869	275049.7281	328444.8617
58336.55	114525.1746	200471.799	246999.5835	324369.4706
46162.9	129404.3651	189347.4975	246468.2591	326451.2021
71942.8	133174.4127	210178.9648	258181.7186	328080.5621
85172	147171.5714	188767.3216	258457.1749	339532.7642
75580.95	132670.2222	209793.4573	262893.9587	338024.8849
41629.95	127965.5397	187326.5628	259308.1463	314143.7758
64889.3	150283.6349	203363.9749	248751.6566	328700.9266
66465.35	155568.8095	203455.3869	246061.1335	322762.7164
91141.9	152606.4127	203017.5327	285752.814	321246.7577
61643.45	155205.619	195711.1357	260647.9046	327503.3087
62387.3	109279.5556	194220.0653	259722.806	314499.4686
73968.95	115697.5556	212683.5578	271784.0731	322542.0659
