24281.9	230842.9206	708827.3719	3115438.752	13051757.76
29391.85	152712.873	721290.7487	3438823.922	12590109.11
30837.65	154945.6349	812886.6382	3324043.011	13362475.1
30636.9	152823.6667	783515.1307	3436974.989	13166060.4
20786.8	211100.2698	766058.0955	3324426.599	12600686.04
15173.1	165458.4762	854808.392	3457818.355	12838339.44
26343.65	203454.7619	698784.5779	3430508.777	13441435.92
20363.6	176148.2857	908525.2915	3248135.396	12969056.6
38015.9	169589.8889	719285.0503	3157715.24	13095844.68
17619.7	204864.619	876761.1005	3065341.025	13309147.85
18900.65	218185.2381	790594.402	3435233.437	12761327.94
35239.2	159379.6667	808138.6935	3373242.917	13302684.92
27260.1	202238.6667	789066.1256	3258600.706	13425218.58
22715.85	151348.4286	715782.9497	3240529.933	13130202.55
21859.15	215135.873	823244.6784	3440774.901	12738332.73
15695.05	202602.4127	867772.1055	3320999.124	13294150.45
29516.65	133006.3968	915889.4171	3485776.981	13135856.55
35889.8	167661.7143	758794.4925	3319398.811	12543503.81
17300.45	175011.6508	812456.8291	3182585.21	13047507.59
18741.1	171053.5873	833659.4975	3243664.747	13121608.77
26780.65	177468.3651	804755.3216	3406518.283	12866989.67
31186.1	159915.4921	845395.4523	4540699.523	12641481.6
24059	169172.4127	793370.598	3404133.545	13418546.47
25683.05	141680.4127	863754.191	3136703.859	13238350.85
15102.05	181938.4286	726152.3417	3215874.836	12771582.75
27324.75	173382.254	846085.8191	3232619.334	13055716.28
38484.95	141455.873	874669.8844	3343414.391	13693220.63
36272.5	138156.619	860984.9095	3337089.382	12858565.85
33094.8	208176.381	830273.1759	3508841.278	12873226.72
20178	155510.7619	718900.8894	2988207.975	13306633.02
17460.4	177344.4603	751292.8291	3331356.234	13715665.89
32062.65	163494.3333	688228.9899	3325277.178	12947275.53
26757	169729.7937	680062.1608	3344794.779	12782079.32
24171.35	157373	864294.3266	3167559.576	13519611.91
28489.2	185249.873	722701.5176	3101813.734	12946312.94
30079.3	173744.746	677415.9196	3331573.351	13419775.12
28907.55	144177.1905	747673.9146	3321612.989	13182109.16
28602.85	149793.3968	825558.0955	3545040.108	13362651.79
19391.7	175215.8413	862994.8543	3573669.266	13231465.3
33975.2	160273.9683	671573.7789	3251005.145	13442514.46
28073.25	177227.1587	736891.2161	3245532.917	12742694.98
40408.45	157919.5238	773377.5226	3079113.386	13550477.79
27521.9	142007.3016	910871.3769	3232910.138	13480247.26
28585.35	140385.1111	725065.2261	3384521.405	13324131.85
35316.9	124530.9206	721671.7136	3382122.006	13576760.56
18816.75	191157.4762	704890.995	3282660.707	13041447.45
31662.4	186102.8095	721636.7136	3312526.116	12233735.73
29000.15	196574.1905	885742.8543	3569283.466	13120277.01
28353.4	170856.5397	760290.5628	3246434.215	13346739.79
25300.1	172636.873	820501.8593	3428257.598	13501582.1
27282.25	166057.4286	703270.8593	3176035.132	13082287.94
32685.55	153493.381	838437.1206	3444012.846	13057865.42
26224.95	182193.7302	858235.005	3155707.355	13123786.74
26334.85	200759.6032	743085.191	3289799.329	13510118.08
24954.45	175268.1905	685105.1457	3255002.932	13309055.02
27232.75	135444.8889	730327.5528	3635760.967	13065155.32
24378.15	154543.9683	833374.4573	3505496.169	13005196.24
21277.35	148989.7143	724719.809	3312555.424	12848844.45
19639.9	170819.6349	819046.1005	3440440.18	13205716.13
28350	149313.0317	883569.9749	3326202.986	12950862.94
17422.5	193293	795177.1156	2960371.878	13104108.87
23999.75	159400.4127	800548.005	3184136.518	12508964.11
18662.25	162807.9841	794448.2563	3360283.148	12782693.1
29638.45	135865.1746	836727.0151	3426698.884	12779793.5
37154.85	219847.5714	754778.9196	3268291.89	12800806.1
35526.8	172102.1746	704641.7337	3341649.105	12783183.85
29379.15	174448.5238	727618.593	3217238.388	13254754.32
31132	163847.4603	789336.2312	2905645.591	13259554.84
31979.25	216597.9524	802209.0754	3185289.014	13224133.09
21621.7	171297.4127	805869.7739	3219071.258	12899995.27
30029	161814.7143	824947.809	3303840.161	12772996.78
24904.15	190368.9365	710759.3568	3353522.417	12819718.91
25296.45	153625.6984	865539.8543	3366608.343	13285018.12
22430.45	154983.8095	703810.4824	3460680.029	13272022.64
27771	176553.6984	893623.5829	3626750.169	13009024.42
33724.1	163829.746	872595.9698	3080548.965	13183984.69
24780.6	186014.6984	818152.2764	3358423.99	12994387.95
26954.55	195364.3651	740992.5578	3410667.339	12886948.53
27265	192475.8254	808511.0503	3153257.808	13593136.29
16331.1	146948.4127	805055.593	3144744.749	12714138.61
21519.9	144753.1587	846381.201	3256676.571	12940057.68
